,year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
4103,2020,2010,1807223REC,1807223NPD,9.5,0,236,9.5
4104,2025,2010,1807223REC,1807223NPD,9.5,0,236,9.5
4105,2030,2010,1807223REC,1807223NPD,9.5,0,236,9.5
4106,2035,2010,1807223REC,1807223NPD,9.5,0,236,9.5
4107,2010,2010,1807227NPD,Moulton Niguel Water District,3560,195.72,0,3560
4108,2015,2010,1807227NPD,Moulton Niguel Water District,4250,195.72,0,4250
4109,2020,2010,1807227NPD,Moulton Niguel Water District,4350,195.72,0,4350
4110,2025,2010,1807227NPD,Moulton Niguel Water District,4450,195.72,0,4450
4111,2030,2010,1807227NPD,Moulton Niguel Water District,4500,195.72,0,4500
4112,2035,2010,1807227NPD,Moulton Niguel Water District,4550,195.72,0,4550
4113,2010,2010,1807227PD,Moulton Niguel Water District,26726,163.1,0,26726
4114,2020,2010,1807227PD,Moulton Niguel Water District,29300,163.1,0,29300
4115,2025,2010,1807227PD,Moulton Niguel Water District,29600,163.1,0,29600
4116,2030,2010,1807227PD,Moulton Niguel Water District,30000,163.1,0,30000
4117,2035,2010,1807227PD,Moulton Niguel Water District,30400,163.1,0,30400
4118,2015,2010,1807227PD,Moulton Niguel Water District,32100,163.1,0,32100
4119,2010,2010,1807227REC,1807227NPD,3560,0,236,3560
4120,2015,2010,1807227REC,1807227NPD,4250,0,236,4250
4121,2020,2010,1807227REC,1807227NPD,4350,0,236,4350
4122,2025,2010,1807227REC,1807227NPD,4450,0,236,4450
4123,2030,2010,1807227REC,1807227NPD,4500,0,236,4500
4124,2035,2010,1807227REC,1807227NPD,4550,0,236,4550
4125,2015,2010,1807229NPD,Municipal Water District of Orange County,3920.5,195.72,0,3920.5
4126,2020,2010,1807229NPD,Municipal Water District of Orange County,9420.5,195.72,0,9420.5
4127,2025,2010,1807229NPD,Municipal Water District of Orange County,9420.5,195.72,0,9420.5
4128,2030,2010,1807229NPD,Municipal Water District of Orange County,9420.5,195.72,0,9420.5
4129,2035,2010,1807229NPD,Municipal Water District of Orange County,9420.5,195.72,0,9420.5
4130,2015,2010,1807229PD,1807169PD,900,25,0,900
4131,2020,2010,1807229PD,1807169PD,900,25,0,900
4132,2025,2010,1807229PD,1807169PD,900,25,0,900
4133,2030,2010,1807229PD,1807169PD,900,25,0,900
4134,2035,2010,1807229PD,1807169PD,900,25,0,900
4135,2015,2010,1807229PD,1807083PD,974.371134,25,0,0
4136,2010,2010,1807229PD,1807083PD,980.1096401,25,0,0
4137,2020,2010,1807229PD,1807083PD,980.461648,25,0,0
4138,2025,2010,1807229PD,1807083PD,988.614433,25,0,0
4139,2030,2010,1807229PD,1807083PD,995.1886427,25,0,0
4140,2010,2010,1807229PD,1807173PD,997,25,0,997
4141,2035,2010,1807229PD,1807083PD,1001.177238,25,0,0
4142,2015,2010,1807229PD,1807173PD,1006,25,0,1006
4143,2020,2010,1807229PD,1807349PD,1018.778624,25,0,993.3
4144,2025,2010,1807229PD,1807349PD,1024.122391,25,0,1021.68
4145,2020,2010,1807229PD,1807173PD,1028,25,0,1028
4146,2030,2010,1807229PD,1807349PD,1031.20442,25,0,1021.68
4147,2035,2010,1807229PD,1807349PD,1036.366714,25,0,1021.68
4148,2025,2010,1807229PD,1807173PD,1037,25,0,1037
4149,2030,2010,1807229PD,1807173PD,1042,25,0,1042
4150,2035,2010,1807229PD,1807173PD,1042,25,0,1042
4151,2015,2010,1807229PD,1807349PD,1145.022859,25,0,1135.2
4152,2010,2010,1807229PD,1807349PD,1327.538026,25,0,1305.48
4153,2010,2010,1807229PD,1807347PD,1752,25,0,1752
4154,2015,2010,1807229PD,1807347PD,1794,25,0,1794
4155,2020,2010,1807229PD,1807347PD,1854,25,0,1854
4156,2025,2010,1807229PD,1807347PD,1854,25,0,1854
4157,2030,2010,1807229PD,1807347PD,1854,25,0,1854
4158,2035,2010,1807229PD,1807347PD,1854,25,0,1854
4159,2010,2010,1807229PD,1807169PD,1942,25,0,1942
4160,2015,2010,1807229PD,1807329PD,2000,25,0,2000
4161,2010,2010,1807229PD,1807021PD,2036,25,0,2036
4162,2020,2010,1807229PD,1807329PD,2250,25,0,2250
4163,2010,2010,1807229PD,1807379PD,2350,25,0,2350
4164,2010,2010,1807229PD,1807215PD,2400,25,0,2400
4165,2015,2010,1807229PD,1807021PD,2429,25,0,2429
4166,2020,2010,1807229PD,1807179PD,2434.323067,25,0,2415.7
4167,2025,2010,1807229PD,1807179PD,2454.15462,25,0,2415.7
4168,2030,2010,1807229PD,1807179PD,2470.267756,25,0,2465
4169,2035,2010,1807229PD,1807179PD,2484.521684,25,0,2465
4170,2025,2010,1807229PD,1807329PD,2500,25,0,2500
